"subject","blkNum","trlNum","coherentDots","numberofDots","percentCoherence","winningDirection","response","correct","eventCount","averageFrameRate","RT"
71329,14,21,2,40,5,"left","left",1,17,15.084,1127
71329,14,22,4,40,10,"left","left",1,12,15.326,783
71329,14,23,0,40,0,"right","left",0,12,14.67,818
71329,14,24,2,40,5,"left","left",1,11,15.235,722
71329,14,25,4,40,10,"right","right",1,35,14.602,2397
71329,14,26,4,40,10,"right","right",1,44,14.436,3048
71329,14,27,4,40,10,"right","right",1,14,14.538,963
71329,14,28,2,40,5,"right","right",1,34,14.795,2298
71329,14,29,16,40,40,"left","left",1,10,15.848,631
71329,14,30,4,40,10,"right","right",1,18,14.297,1259
71329,14,31,4,40,10,"right","right",1,14,14.768,948
71329,14,32,0,40,0,"left","right",0,20,14.472,1382
71329,14,33,16,40,40,"right","right",1,13,14.493,897
71329,14,34,0,40,0,"left","left",1,71,14.405,4929
71329,14,35,2,40,5,"left","left",1,34,14.649,2321
71329,15,1,0,40,0,"right","right",1,15,14.735,1018
71329,15,2,4,40,10,"left","left",1,11,14.966,735
71329,15,3,4,40,10,"right","right",1,9,15.845,568
71329,15,4,16,40,40,"right","right",1,8,15.123,529
71329,15,5,4,40,10,"right","right",1,8,15.414,519
71329,15,6,0,40,0,"left","left",1,15,14.479,1036
71329,15,7,16,40,40,"right","right",1,9,14.563,618
71329,15,8,16,40,40,"right","right",1,8,15.009,533
71329,15,9,0,40,0,"left","left",1,15,14.521,1033
71329,15,10,2,40,5,"right","right",1,19,15.103,1258
71329,15,11,4,40,10,"left","left",1,15,14.706,1020
71329,15,12,2,40,5,"left","left",1,17,14.431,1178
71329,15,13,4,40,10,"left","right",0,17,14.58,1166
71329,15,14,2,40,5,"left","left",1,30,14.486,2071
71329,15,15,4,40,10,"left","left",1,13,15.421,843
71329,15,16,4,40,10,"left","left",1,16,15.166,1055
71329,15,17,4,40,10,"right","right",1,11,14.905,738
71329,15,18,16,40,40,"right","right",1,10,14.859,673
71329,15,19,0,40,0,"right","left",0,24,14.888,1612
71329,15,20,4,40,10,"left","right",0,35,14.463,2420
71329,15,21,2,40,5,"left","left",1,22,14.493,1518
71329,15,22,16,40,40,"right","right",1,11,14.57,755
71329,15,23,2,40,5,"left","right",0,14,14.721,951
71329,15,24,2,40,5,"right","left",0,28,14.5,1931
71329,15,25,4,40,10,"right","right",1,10,15.649,639
71329,15,26,16,40,40,"right","right",1,9,16.071,560
71329,15,27,16,40,40,"right","right",1,9,15.203,592
71329,15,28,2,40,5,"right","right",1,10,15.106,662
71329,15,29,0,40,0,"right","right",1,11,14.825,742
71329,15,30,4,40,10,"left","right",0,10,15.949,627
71329,15,31,16,40,40,"right","right",1,9,14.563,618
71329,15,32,16,40,40,"right","right",1,10,14.409,694
71329,15,33,16,40,40,"right","right",1,8,14.815,540
71329,15,34,2,40,5,"right","right",1,7,14.706,476
71329,15,35,0,40,0,"left","left",1,16,15.224,1051
71329,15,36,0,40,0,"left","left",1,10,14.62,684
71329,15,37,16,40,40,"right","right",1,13,15.495,839
71329,15,38,2,40,5,"left","left",1,11,14.55,756
71329,15,39,4,40,10,"right","right",1,21,14.634,1435
71329,15,40,0,40,0,"left","right",0,15,14.778,1015
71329,15,41,2,40,5,"right","right",1,12,15.019,799
71329,15,42,16,40,40,"right","right",1,11,15.007,733
71329,15,43,2,40,5,"left","right",0,9,15.101,596
71329,16,1,4,40,10,"left","left",1,32,14.774,2166
71329,16,2,4,40,10,"right","left",0,9,14.851,606
71329,16,3,0,40,0,"left","right",0,15,15.167,989
71329,16,4,2,40,5,"right","right",1,9,16.275,553
71329,16,5,2,40,5,"left","left",1,14,14.69,953
71329,16,6,0,40,0,"left","left",1,20,14.472,1382
71329,16,7,16,40,40,"right","right",1,8,14.414,555
71329,16,8,4,40,10,"right","right",1,8,14.898,537
71329,16,9,16,40,40,"right","right",1,8,15.905,503
71329,16,10,0,40,0,"right","right",1,16,14.44,1108
71329,16,11,16,40,40,"left","left",1,8,14.787,541
71329,16,12,0,40,0,"left","right",0,14,14.388,973
71329,16,13,2,40,5,"left","right",0,10,14.577,686
71329,16,14,16,40,40,"right","right",1,8,15.009,533
71329,16,15,2,40,5,"left","right",0,18,14.682,1226
71329,16,16,0,40,0,"left","left",1,26,14.849,1751
71329,16,17,16,40,40,"left","left",1,10,15.823,632
71329,16,18,2,40,5,"left","left",1,20,15.049,1329
71329,16,19,16,40,40,"left","left",1,10,15.601,641
71329,16,20,0,40,0,"right","right",1,12,15.385,780
71329,16,21,0,40,0,"left","right",0,11,14.946,736
71329,16,22,4,40,10,"right","right",1,20,14.749,1356
71329,16,23,0,40,0,"right","right",1,17,14.655,1160
71329,16,24,2,40,5,"right","right",1,12,15.038,798
71329,16,25,4,40,10,"left","left",1,10,15.291,654
71329,16,26,0,40,0,"left","right",0,22,14.755,1491
71329,16,27,16,40,40,"left","left",1,9,15.28,589
71329,16,28,16,40,40,"left","left",1,9,14.803,608
71329,16,29,4,40,10,"right","right",1,12,15.424,778
71329,16,30,16,40,40,"right","right",1,7,14.493,483
71329,16,31,4,40,10,"left","right",0,19,14.879,1277
71329,16,32,4,40,10,"left","right",0,8,15.355,521
71329,16,33,0,40,0,"right","right",1,18,14.963,1203
71329,16,34,2,40,5,"right","left",0,13,14.607,890
71329,16,35,0,40,0,"right","left",0,14,14.433,970
71329,16,36,2,40,5,"left","left",1,10,15.649,639
71329,16,37,4,40,10,"left","left",1,11,15.278,720
71329,16,38,2,40,5,"left","left",1,9,15.228,591
71329,16,39,16,40,40,"left","left",1,9,15.845,568
71329,16,40,4,40,10,"left","left",1,8,15.779,507
71329,16,41,2,40,5,"left","right",0,13,14.739,882
71329,16,42,4,40,10,"right","right",1,8,14.388,556
71329,16,43,16,40,40,"left","left",1,10,15.408,649
71329,17,1,2,40,5,"left","right",0,16,14.612,1095
71329,17,2,16,40,40,"left","left",1,9,15.332,587
71329,17,3,4,40,10,"left","left",1,9,15.491,581
71329,17,4,0,40,0,"right","right",1,12,14.67,818
71329,17,5,2,40,5,"left","right",0,8,16.227,493
71329,17,6,2,40,5,"right","right",1,11,14.531,757
71329,17,7,16,40,40,"right","right",1,7,14.583,480
71329,17,8,16,40,40,"left","left",1,9,15,600
71329,17,9,0,40,0,"left","left",1,12,14.652,819
71329,17,10,4,40,10,"left","left",1,11,14.966,735
71329,17,11,2,40,5,"left","right",0,10,14.881,672
71329,17,12,2,40,5,"left","right",0,13,14.541,894
71329,17,13,0,40,0,"right","right",1,9,15.491,581
71329,17,14,2,40,5,"left","right",0,10,15.038,665
71329,17,15,16,40,40,"left","left",1,9,15.571,578
71329,17,16,2,40,5,"left","left",1,13,14.857,875
71329,17,17,2,40,5,"right","left",0,11,14.589,754
71329,17,18,0,40,0,"left","right",0,14,15.351,912
71329,17,19,0,40,0,"right","right",1,25,14.594,1713
71329,17,20,4,40,10,"right","right",1,26,14.723,1766
71329,17,21,4,40,10,"left","left",1,10,15.898,629
71329,17,22,16,40,40,"left","left",1,8,15.842,505
71329,17,23,4,40,10,"right","right",1,10,15.432,648
71329,17,24,16,40,40,"right","right",1,8,15.152,528
71329,17,25,0,40,0,"right","right",1,14,14.583,960
71329,17,26,2,40,5,"right","right",1,9,14.778,609
71329,17,27,0,40,0,"left","left",1,11,14.946,736
71329,17,28,4,40,10,"right","right",1,10,14.493,690
71329,17,29,2,40,5,"left","right",0,12,14.406,833
71329,17,30,2,40,5,"left","right",0,9,15.873,567
71329,17,31,0,40,0,"right","left",0,9,14.851,606
71329,17,32,16,40,40,"left","left",1,9,14.95,602
71329,17,33,0,40,0,"right","right",1,13,15.169,857
71329,17,34,2,40,5,"right","right",1,12,15.056,797
71329,17,35,4,40,10,"right","right",1,8,14.363,557
71329,17,36,0,40,0,"left","right",0,9,14.658,614
71329,17,37,4,40,10,"right","right",1,14,15.005,933
71329,17,38,4,40,10,"left","left",1,10,14.472,691
71329,17,39,16,40,40,"left","left",1,9,14.61,616
71329,17,40,0,40,0,"right","right",1,13,14.943,870
71329,17,41,0,40,0,"left","right",0,14,14.614,958
71329,17,42,0,40,0,"left","right",0,11,14.57,755
71329,17,43,4,40,10,"right","right",1,11,14.726,747
71329,17,44,4,40,10,"right","right",1,11,15.278,720
71329,17,45,2,40,5,"right","right",1,10,16.026,624
71329,17,46,4,40,10,"right","right",1,12,15.056,797
71329,18,1,2,40,5,"left","right",0,13,14.79,879
71329,18,2,0,40,0,"right","right",1,15,15.06,996
71329,18,3,0,40,0,"left","left",1,15,14.822,1012
71329,18,4,2,40,5,"right","right",1,11,15.692,701
71329,18,5,4,40,10,"left","left",1,10,15.198,658
71329,18,6,0,40,0,"left","right",0,12,14.76,813
71329,18,7,2,40,5,"right","left",0,13,14.756,881
71329,18,8,16,40,40,"left","left",1,8,14.572,549
71329,18,9,16,40,40,"left","left",1,9,14.706,612
71329,18,10,16,40,40,"left","left",1,10,15.625,640
71329,18,11,16,40,40,"left","left",1,11,14.745,746
71329,18,12,2,40,5,"right","right",1,11,14.925,737
71329,18,13,0,40,0,"left","left",1,13,15.276,851
71329,18,14,16,40,40,"left","left",1,8,14.467,553
71329,18,15,0,40,0,"left","right",0,13,15.348,847
71329,18,16,16,40,40,"right","right",1,9,14.469,622
71329,18,17,4,40,10,"right","right",1,12,14.406,833
71329,18,18,2,40,5,"right","right",1,12,15.524,773
71329,18,19,16,40,40,"right","right",1,10,15.385,650
71329,18,20,16,40,40,"left","left",1,9,15.873,567
71329,18,21,0,40,0,"left","right",0,23,14.502,1586
71329,18,22,4,40,10,"left","right",0,11,15.737,699
71329,18,23,16,40,40,"left","left",1,9,14.682,613
71329,18,24,16,40,40,"right","right",1,11,14.531,757
71329,18,25,4,40,10,"left","right",0,11,14.55,756
71329,18,26,2,40,5,"left","left",1,14,15.119,926
71329,18,27,2,40,5,"left","left",1,22,14.835,1483
71329,18,28,0,40,0,"right","left",0,21,14.968,1403
71329,18,29,4,40,10,"right","right",1,9,15.571,578
71329,18,30,2,40,5,"right","right",1,16,15.282,1047
71329,18,31,16,40,40,"right","right",1,12,14.493,828
71329,18,32,0,40,0,"right","right",1,11,15.152,726
71329,18,33,0,40,0,"left","right",0,11,15.214,723
71329,18,34,2,40,5,"left","right",0,9,16.043,561
71329,18,35,4,40,10,"left","left",1,7,15.801,443
71329,18,36,4,40,10,"right","right",1,12,14.581,823
71329,18,37,2,40,5,"left","left",1,13,14.607,890
71329,18,38,16,40,40,"left","left",1,10,14.663,682
71329,18,39,16,40,40,"left","left",1,9,15.789,570
71329,18,40,16,40,40,"left","left",1,8,14.87,538
71329,18,41,4,40,10,"right","left",0,5,14.493,345
71329,18,42,0,40,0,"right","right",1,6,14.458,415
71329,18,43,2,40,5,"right","left",0,10,15.291,654
71329,18,44,2,40,5,"right","left",0,7,14.957,468
71329,18,45,16,40,40,"right","right",1,9,14.634,615
71329,18,46,16,40,40,"right","right",1,8,15.18,527
71329,18,47,2,40,5,"right","left",0,10,15.528,644
71329,19,1,2,40,5,"left","left",1,19,15.139,1255
71329,19,2,4,40,10,"left","left",1,10,14.514,689
71329,19,3,4,40,10,"right","right",1,10,15.221,657
71329,19,4,4,40,10,"right","right",1,11,14.686,749
71329,19,5,0,40,0,"right","right",1,12,14.286,840
71329,19,6,2,40,5,"left","left",1,9,15.203,592
71329,19,7,4,40,10,"left","right",0,18,14.742,1221
71329,19,8,16,40,40,"right","right",1,8,15.656,511
71329,19,9,0,40,0,"left","right",0,10,15.015,666
71329,19,10,16,40,40,"left","left",1,9,16.275,553
71329,19,11,0,40,0,"right","right",1,19,14.416,1318
71329,19,12,2,40,5,"right","right",1,13,15.029,865
71329,19,13,0,40,0,"left","right",0,10,15.649,639
71329,19,14,0,40,0,"right","right",1,8,15.355,521
71329,19,15,2,40,5,"left","right",0,12,14.688,817
71329,19,16,4,40,10,"right","right",1,8,15.686,510
71329,19,17,4,40,10,"right","right",1,10,15.129,661
71329,19,18,0,40,0,"right","right",1,10,15.015,666
71329,19,19,16,40,40,"right","right",1,8,15.296,523
71329,19,20,2,40,5,"right","right",1,7,16.355,428
71329,19,21,4,40,10,"left","right",0,8,14.706,544
71329,19,22,2,40,5,"left","right",0,7,14.614,479
71329,19,23,4,40,10,"right","right",1,7,14.315,489
71329,19,24,16,40,40,"left","left",1,10,15.06,664
71329,19,25,4,40,10,"left","right",0,9,15.464,582
71329,19,26,0,40,0,"left","right",0,6,16.438,365
71329,19,27,0,40,0,"right","right",1,12,14.778,812
71329,19,28,0,40,0,"left","right",0,13,15.513,838
71329,19,29,2,40,5,"left","right",0,7,14.957,468
71329,19,30,2,40,5,"left","right",0,13,14.79,879
71329,19,31,4,40,10,"left","right",0,9,15.873,567
71329,19,32,2,40,5,"left","right",0,9,15,600
71329,19,33,0,40,0,"right","right",1,6,16.043,374
71329,19,34,16,40,40,"left","left",1,13,15.276,851
71329,19,35,4,40,10,"left","right",0,9,15.901,566
71329,19,36,0,40,0,"left","left",1,38,14.554,2611
71329,19,37,4,40,10,"right","right",1,26,14.681,1771
71329,19,38,2,40,5,"left","right",0,8,14.493,552
71329,19,39,4,40,10,"left","right",0,10,14.514,689
71329,19,40,2,40,5,"right","right",1,11,14.686,749
71329,19,41,4,40,10,"left","left",1,16,14.747,1085
71329,19,42,16,40,40,"left","left",1,9,15.464,582
71329,19,43,0,40,0,"right","left",0,14,14.523,964
71329,19,44,16,40,40,"left","left",1,11,15.759,698
71329,19,45,4,40,10,"left","left",1,27,14.65,1843
71329,20,1,2,40,5,"right","right",1,15,14.881,1008
71329,20,2,0,40,0,"left","right",0,10,14.948,669
71329,20,3,0,40,0,"right","left",0,9,15.873,567
71329,20,4,4,40,10,"right","right",1,8,15.873,504
71329,20,5,16,40,40,"left","left",1,9,15.254,590
71329,20,6,16,40,40,"right","right",1,8,15.564,514
71329,20,7,16,40,40,"right","right",1,7,14.768,474
71329,20,8,0,40,0,"right","right",1,11,15.089,729
71329,20,9,2,40,5,"right","right",1,7,14.644,478
71329,20,10,2,40,5,"left","right",0,10,15.314,653
71329,20,11,16,40,40,"left","left",1,8,14.625,547
71329,20,12,4,40,10,"left","left",1,12,15.171,791
71329,20,13,2,40,5,"right","left",0,14,15.102,927
71329,20,14,16,40,40,"left","left",1,13,14.477,898
71329,20,15,4,40,10,"right","right",1,12,14.778,812
71329,20,16,0,40,0,"left","right",0,22,14.755,1491
71329,20,17,4,40,10,"right","left",0,17,15.058,1129
71329,20,18,0,40,0,"left","left",1,13,14.412,902
71329,20,19,2,40,5,"right","left",0,11,14.55,756
71329,20,20,0,40,0,"left","left",1,13,15.348,847
71329,20,21,0,40,0,"right","left",0,11,14.55,756
71329,20,22,2,40,5,"left","left",1,11,14.436,762
71329,20,23,0,40,0,"right","right",1,12,14.634,820
71329,20,24,0,40,0,"left","right",0,12,15.464,776
71329,20,25,2,40,5,"left","right",0,11,14.745,746
71329,20,26,4,40,10,"right","right",1,12,15.287,785
71329,20,27,0,40,0,"right","right",1,9,14.286,630
71329,20,28,0,40,0,"left","right",0,10,14.771,677
71329,20,29,2,40,5,"right","right",1,23,14.954,1538
71329,20,30,0,40,0,"left","right",0,13,15.029,865
71329,20,31,16,40,40,"right","right",1,12,14.907,805
71329,20,32,2,40,5,"right","right",1,13,15.134,859
71329,20,33,4,40,10,"left","right",0,11,14.474,760
71329,20,34,0,40,0,"left","right",0,13,15.064,863
71329,20,35,4,40,10,"left","right",0,10,15.408,649
71329,20,36,0,40,0,"right","left",0,8,15.18,527
71329,20,37,16,40,40,"left","left",1,11,14.865,740
71329,20,38,4,40,10,"left","left",1,13,15.625,832
71329,20,39,2,40,5,"right","left",0,6,16.304,368
71329,20,40,4,40,10,"left","left",1,10,15.723,636
71329,20,41,2,40,5,"left","left",1,8,16.327,490
71329,20,42,4,40,10,"right","left",0,6,14.888,403
71329,20,43,16,40,40,"left","left",1,8,15.686,510
71329,20,44,16,40,40,"right","right",1,10,15.848,631
71329,20,45,16,40,40,"right","right",1,8,15.038,532
71329,21,1,2,40,5,"left","left",1,14,14.403,972
71329,21,2,16,40,40,"right","left",0,12,15.564,771
71329,21,4,2,40,5,"left","left",1,10,15.625,640
71329,21,5,2,40,5,"left","left",1,10,15.798,633
71329,21,6,16,40,40,"right","right",1,14,15.021,932
71329,21,7,4,40,10,"right","right",1,12,14.907,805
71329,21,8,0,40,0,"right","right",1,14,14.862,942
71329,21,9,0,40,0,"left","right",0,12,14.76,813
71329,21,10,4,40,10,"right","right",1,11,15.759,698
71329,21,11,0,40,0,"left","right",0,12,15.075,796
71329,21,12,0,40,0,"left","left",1,8,15.779,507
71329,21,13,16,40,40,"left","left",1,9,14.516,620
71329,21,14,0,40,0,"right","right",1,15,14.851,1010
71329,21,15,4,40,10,"right","right",1,20,14.514,1378
71329,21,16,4,40,10,"right","right",1,15,14.955,1003
71329,21,17,0,40,0,"right","right",1,25,14.393,1737
71329,21,18,0,40,0,"left","left",1,24,14.581,1646
71329,21,19,0,40,0,"right","right",1,20,14.771,1354
71329,21,20,4,40,10,"left","left",1,14,14.909,939
71329,21,21,16,40,40,"left","left",1,10,14.97,668
71329,21,22,0,40,0,"right","left",0,9,15.254,590
71329,21,23,0,40,0,"right","left",0,10,15.083,663
71329,21,24,0,40,0,"left","right",0,7,15.152,462
71329,21,25,4,40,10,"left","right",0,6,16.76,358
71329,21,26,16,40,40,"right","right",1,8,14.493,552
71329,21,27,2,40,5,"right","right",1,10,14.925,670
71329,21,28,4,40,10,"left","left",1,8,14.87,538
71329,21,29,0,40,0,"left","left",1,15,14.313,1048
71329,21,30,16,40,40,"right","right",1,10,15.748,635
71329,21,31,2,40,5,"left","right",0,12,14.475,829
71329,21,32,16,40,40,"left","left",1,10,15.083,663
71329,21,33,4,40,10,"left","left",1,11,15.235,722
71329,21,34,4,40,10,"right","right",1,10,14.859,673
71329,21,35,0,40,0,"right","right",1,8,15.968,501
71329,21,36,16,40,40,"left","left",1,9,14.634,615
71329,21,37,16,40,40,"left","left",1,8,15.842,505
71329,21,38,2,40,5,"right","right",1,9,15.203,592
71329,21,39,4,40,10,"right","right",1,8,15.474,517
71329,21,40,0,40,0,"left","right",0,9,15.411,584
71329,21,41,4,40,10,"left","right",0,8,14.842,539
71329,21,42,2,40,5,"left","right",0,14,14.815,945
71329,21,43,4,40,10,"right","right",1,10,15.175,659
71329,21,44,2,40,5,"left","left",1,11,14.905,738
71329,21,45,4,40,10,"right","right",1,16,14.506,1103
71329,21,46,16,40,40,"right","right",1,9,15.126,595
71329,22,1,0,40,0,"right","right",1,18,15.013,1199
71329,22,2,4,40,10,"right","left",0,11,14.905,738
71329,22,3,16,40,40,"left","left",1,9,14.975,601
71329,22,4,2,40,5,"right","right",1,12,15.504,774
71329,22,5,2,40,5,"left","left",1,11,15.493,710
71329,22,6,0,40,0,"left","left",1,9,16.129,558
71329,22,7,16,40,40,"right","right",1,9,15.464,582
71329,22,8,0,40,0,"left","right",0,15,14.896,1007
71329,22,9,4,40,10,"left","right",0,10,14.577,686
71329,22,10,2,40,5,"left","left",1,12,15.385,780
71329,22,11,4,40,10,"left","right",0,13,14.773,880
71329,22,12,0,40,0,"left","left",1,13,15.312,849
71329,22,13,4,40,10,"right","right",1,10,14.749,678
71329,22,14,4,40,10,"right","right",1,23,14.678,1567
71329,22,15,16,40,40,"right","right",1,9,15.152,594
71329,22,16,0,40,0,"left","left",1,21,14.384,1460
71329,22,17,4,40,10,"right","left",0,22,14.417,1526
71329,22,18,16,40,40,"right","right",1,11,15.67,702
71329,22,19,4,40,10,"left","left",1,11,15.428,713
71329,22,20,4,40,10,"right","right",1,14,15.301,915
71329,22,21,16,40,40,"right","right",1,10,15.083,663
71329,22,22,4,40,10,"right","right",1,9,14.706,612
71329,22,23,0,40,0,"right","right",1,8,15.444,518
71329,22,24,0,40,0,"left","right",0,8,14.787,541
71329,22,25,0,40,0,"left","right",0,11,14.726,747
71329,22,26,16,40,40,"left","left",1,7,14.862,471
71329,22,27,2,40,5,"left","right",0,19,14.821,1282
71329,22,28,0,40,0,"right","left",0,7,14.675,477
71329,22,29,2,40,5,"left","right",0,7,16.129,434
71329,22,30,0,40,0,"left","left",1,7,15.217,460
71329,22,31,2,40,5,"right","left",0,7,15.251,459
71329,22,32,16,40,40,"right","left",0,7,15.385,455
71329,22,33,4,40,10,"right","right",1,9,14.925,603
71329,22,34,0,40,0,"left","left",1,11,15.449,712
71329,22,35,16,40,40,"left","left",1,9,15.873,567
71329,22,36,2,40,5,"left","left",1,15,14.808,1013
71329,22,37,16,40,40,"right","right",1,9,14.778,609
71329,22,38,0,40,0,"left","right",0,15,14.493,1035
71329,22,39,4,40,10,"right","right",1,9,14.516,620
71329,22,40,0,40,0,"right","right",1,13,15.276,851
71329,22,41,0,40,0,"left","right",0,10,15.361,651
71329,22,42,0,40,0,"left","right",0,9,15.101,596
71329,22,43,4,40,10,"right","right",1,11,15.068,730
71329,22,44,4,40,10,"right","right",1,10,15.337,652
71329,22,45,16,40,40,"left","left",1,10,14.97,668
71329,22,46,0,40,0,"right","right",1,13,15.439,842
71329,23,1,0,40,0,"left","right",0,22,14.464,1521
71329,23,2,0,40,0,"left","right",0,11,15.385,715
71329,23,3,0,40,0,"right","right",1,19,14.774,1286
71329,23,4,4,40,10,"left","left",1,11,15.449,712
71329,23,5,0,40,0,"right","left",0,12,15.075,796
71329,23,6,2,40,5,"right","right",1,9,15.957,564
71329,23,7,4,40,10,"right","right",1,9,14.331,628
71329,23,8,4,40,10,"right","right",1,9,14.975,601
71329,23,9,16,40,40,"left","right",0,9,14.446,623
71329,23,10,0,40,0,"right","right",1,12,14.652,819
71329,23,11,16,40,40,"right","right",1,8,14.599,548
71329,23,12,4,40,10,"left","left",1,9,14.754,610
71329,23,13,16,40,40,"right","right",1,9,14.925,603
71329,23,14,2,40,5,"left","right",0,12,15.094,795
71329,23,15,0,40,0,"left","right",0,10,15.528,644
71329,23,16,0,40,0,"right","right",1,11,15.67,702
71329,23,17,16,40,40,"left","left",1,13,15.064,863
71329,23,18,4,40,10,"left","right",0,15,14.563,1030
71329,23,19,16,40,40,"left","left",1,8,14.493,552
71329,23,20,0,40,0,"right","right",1,23,14.502,1586
71329,23,21,4,40,10,"left","right",0,9,15.652,575
71329,23,22,4,40,10,"left","right",0,8,14.679,545
71329,23,23,2,40,5,"left","right",0,8,15.686,510
71329,23,24,0,40,0,"left","right",0,10,15.337,652
71329,23,25,2,40,5,"right","right",1,8,14.388,556
71329,23,26,16,40,40,"left","left",1,10,14.728,679
71329,23,27,16,40,40,"left","left",1,9,15.332,587
71329,23,28,2,40,5,"right","right",1,13,15.458,841
71329,23,29,4,40,10,"right","right",1,9,15.901,566
71329,23,30,16,40,40,"left","left",1,9,15.126,595
71329,23,31,4,40,10,"right","left",0,15,15.167,989
71329,23,32,4,40,10,"right","right",1,10,15.48,646
71329,23,33,4,40,10,"right","right",1,25,14.881,1680
71329,23,34,2,40,5,"left","right",0,10,15.924,628
71329,23,35,16,40,40,"right","right",1,10,15.798,633
71329,23,36,2,40,5,"right","right",1,11,14.845,741
71329,23,37,4,40,10,"left","left",1,11,14.493,759
71329,23,38,4,40,10,"right","left",0,13,15.588,834
71329,23,39,4,40,10,"left","right",0,12,15.404,779
71329,23,40,2,40,5,"left","left",1,12,15.524,773
71329,23,41,4,40,10,"left","left",1,10,15.674,638
71329,23,42,2,40,5,"right","left",0,10,14.993,667
71329,23,43,2,40,5,"left","left",1,10,14.97,668
71329,23,44,2,40,5,"right","right",1,11,14.785,744
71329,23,45,16,40,40,"left","left",1,8,15.686,510
71329,24,1,0,40,0,"right","right",1,32,14.506,2206
71329,24,2,4,40,10,"left","left",1,9,14.975,601
71329,24,3,2,40,5,"left","right",0,11,15.172,725
71329,24,4,0,40,0,"right","left",0,10,15.625,640
71329,24,5,2,40,5,"left","right",0,22,14.976,1469
71329,24,6,0,40,0,"right","left",0,8,14.545,550
71329,24,7,2,40,5,"left","left",1,17,15.018,1132
71329,24,8,16,40,40,"right","right",1,9,14.377,626
71329,24,9,4,40,10,"left","left",1,13,14.994,867
71329,24,10,4,40,10,"left","left",1,9,14.827,607
71329,24,11,4,40,10,"left","left",1,11,14.647,751
71329,24,12,4,40,10,"left","left",1,8,14.493,552
71329,24,13,2,40,5,"left","left",1,8,14.981,534
71329,24,14,0,40,0,"right","left",0,9,15.986,563
71329,24,15,16,40,40,"right","right",1,9,14.851,606
71329,24,16,2,40,5,"left","left",1,10,15.408,649
71329,24,17,16,40,40,"left","left",1,9,15.789,570
71329,24,18,2,40,5,"left","left",1,9,14.658,614
71329,24,19,2,40,5,"left","left",1,12,15.345,782
71329,24,20,16,40,40,"right","right",1,12,15.564,771
71329,24,21,4,40,10,"left","right",0,13,15.187,856
71329,24,22,16,40,40,"right","right",1,8,15.81,506
71329,24,23,0,40,0,"left","right",0,8,15.296,523
71329,24,24,2,40,5,"right","right",1,8,14.925,536
71329,24,25,16,40,40,"left","left",1,9,14.975,601
71329,24,26,4,40,10,"right","right",1,8,14.76,542
71329,24,27,0,40,0,"left","left",1,15,14.437,1039
71329,24,28,4,40,10,"right","right",1,9,16.129,558
71329,24,29,4,40,10,"right","right",1,8,15.038,532
71329,24,30,16,40,40,"right","right",1,7,15.217,460
71329,24,31,4,40,10,"right","right",1,8,16,500
71329,24,32,0,40,0,"left","right",0,8,15.123,529
71329,24,33,4,40,10,"right","right",1,8,15.094,530
71329,24,34,16,40,40,"right","right",1,6,15.385,390
71329,24,35,0,40,0,"left","right",0,7,16.018,437
71329,24,36,16,40,40,"left","left",1,8,15.385,520
71329,24,37,4,40,10,"right","right",1,10,15.748,635
71329,24,38,2,40,5,"left","left",1,9,15.203,592
71329,24,39,2,40,5,"left","left",1,11,15.471,711
71329,24,40,4,40,10,"left","left",1,9,14.658,614
71329,24,41,0,40,0,"left","right",0,11,14.726,747
71329,24,42,2,40,5,"left","right",0,10,15.898,629
71329,24,43,0,40,0,"right","right",1,8,15.474,517
71329,24,44,0,40,0,"right","right",1,10,15.48,646
71329,24,45,16,40,40,"left","left",1,9,15.845,568
71329,24,46,16,40,40,"left","left",1,10,14.62,684
71329,24,47,16,40,40,"left","left",1,9,16.071,560
71329,24,48,4,40,10,"right","right",1,8,16.327,490
71329,24,49,16,40,40,"right","right",1,7,14.374,487
71329,24,50,16,40,40,"right","right",1,8,16.032,499
71329,24,51,2,40,5,"left","right",0,8,14.625,547
71329,25,1,4,40,10,"right","right",1,16,14.884,1075
71329,25,2,16,40,40,"left","left",1,9,15.332,587
71329,25,3,16,40,40,"right","right",1,8,14.87,538
71329,25,4,4,40,10,"right","left",0,13,15.439,842
71329,25,5,2,40,5,"left","left",1,8,14.388,556
71329,25,6,16,40,40,"right","right",1,9,16.158,557
71329,25,7,16,40,40,"left","left",1,7,14.583,480
71329,25,8,16,40,40,"right","right",1,8,15.267,524
71329,25,9,4,40,10,"left","left",1,10,15.152,660
71329,25,10,4,40,10,"left","left",1,14,14.583,960
71329,25,11,0,40,0,"right","left",0,13,15.134,859
71329,25,12,16,40,40,"left","left",1,10,15.221,657
71329,25,13,16,40,40,"right","right",1,11,15.67,702
71329,25,14,2,40,5,"left","left",1,13,14.908,872
71329,25,15,16,40,40,"right","right",1,12,14.388,834
71329,25,16,16,40,40,"right","right",1,7,14.675,477
71329,25,17,2,40,5,"left","left",1,12,15.306,784
71329,25,18,16,40,40,"right","right",1,8,14.545,550
71329,25,19,16,40,40,"left","left",1,9,15.228,591
71329,25,20,4,40,10,"left","right",0,11,14.417,763
71329,25,21,4,40,10,"left","left",1,9,14.61,616
71329,25,22,4,40,10,"left","right",0,7,15.119,463
71329,25,23,2,40,5,"right","right",1,8,16.064,498
71329,25,24,2,40,5,"left","left",1,12,14.907,805
