"age","anxiety","anxiety_r","artgluctot","attachhome","attachphone","AvgHumidity","avgtemp","avoidance","avoidance_r","cigs","didf","eatdrink","eot","exercise","gluctot","health","hiTemp","kamf","langfamily","language","mintemp","monogamous","networksize","nostalgia","onlineid","riskAvd","romantic","scontrol","sex","Site","smoke","socialdiversity","socialembedded","socTherm","soliTherm","stress"
1992,2.33333333333333,-0.984185326281515,0,4.66666666666667,2.22222222222222,74,35.6,1.88888888888889,-1.18796562267022,NA,1.36363636363636,1,3.2,2,0,2,2.85714285714286,1.85714285714286,1,5,2.777777778,1,20,13,2.09090909090909,4,2,56,1,"Oxford",2,6,3,2.8,2.125,31
1992,2.77777777777778,-0.606632957501487,0,3,2.11111111111111,88,35.8,2.88888888888889,-0.175340933591492,NA,2.36363636363636,1,2,2,0,4,3.71428571428571,5.28571428571429,1,5,-2.222222222,7,26,34,3.54545454545455,2.33333333333333,1,40,2,"Oxford",2,6,2,4,2.625,47
1992,2.94444444444444,-0.465050819208976,0,4,3,74,36.15,2.72222222222222,-0.344111715104614,NA,2.18181818181818,1,1.8,2,0,3,3.28571428571429,3.14285714285714,1,5,2.777777778,7,14,26,3,2.33333333333333,1,32,2,"Oxford",2,7,2,3.4,2.875,36
1992,4.22222222222222,0.620412241033605,0,3.66666666666667,3.22222222222222,74,36.3,1.11111111111111,-1.97556260306479,NA,1.72727272727273,1,1.8,2,0,4,4.57142857142857,3.85714285714286,1,5,2.777777778,6,17,31,3,2.33333333333333,1,53,2,"Oxford",2,6,3,4.4,3.25,37
1992,4.33333333333333,0.714800333228612,0,4.33333333333333,4.11111111111111,74,36.35,1.94444444444444,-1.13170869549918,NA,1.90909090909091,1,2,2,0,3,3.71428571428571,4.57142857142857,1,5,2.777777778,6,29,31,3.36363636363636,3,2,25,2,"Oxford",2,5,5,3.8,3.125,54
1992,2.66666666666667,-0.701021049696494,0,4,3,74,37.15,3.83333333333333,0.7810268283162,NA,2.27272727272727,1,2.8,1,0,3,3.28571428571429,4.14285714285714,1,5,2.777777778,7,12,22,2.72727272727273,3.33333333333333,2,30,2,"Oxford",2,5,1,3,2.875,44
1993,3.94444444444444,0.384442010546087,0,4.55555555555556,2.44444444444444,89,35.15,2.94444444444444,-0.119084006420451,NA,2.72727272727273,1,3.2,2,3,2,3.28571428571429,2.57142857142857,1,5,-1.666666667,7,29,18,2.18181818181818,3.33333333333333,1,28,2,"Oxford",2,6,4,3.6,3.5,49
1993,2.77777777777778,-0.606632957501487,0,4.77777777777778,2.55555555555556,89,35.5,4.38888888888889,1.34359610002661,NA,2.90909090909091,1,2.4,2,2,2,2.57142857142857,4.28571428571429,1,5,-1.666666667,5,16,37,2.27272727272727,2.66666666666667,2,37,2,"Oxford",2,5,2,3.8,3,41
1993,4.88888888888889,1.18674079420365,2,2.77777777777778,3.88888888888889,74,35.55,2.61111111111111,-0.456625569446696,NA,1.63636363636364,1,1.2,2,0,4,4.14285714285714,2,1,5,2.777777778,7,26,13,3.18181818181818,4.66666666666667,1,36,2,"Oxford",2,5,4,3.6,2.875,36
1993,5.16666666666667,1.42271102469117,0,3.66666666666667,2.11111111111111,71,36.45,1.55555555555556,-1.52550718569647,1,2.81818181818182,1,2,1,0,3,3.28571428571429,3,1,5,1.666666667,6,13,29,3.27272727272727,3.33333333333333,2,22,1,"Oxford",1,5,2,3.6,2.125,53
1993,3.05555555555556,-0.37066272701397,1,4,4.44444444444444,71,36.45,4.05555555555556,1.00605453700036,1,3.54545454545455,1,3,2,1,3,3,2.71428571428571,1,5,1.666666667,6,41,24,4.18181818181818,3.66666666666667,2,29,2,"Oxford",1,5,6,3.8,3.375,43
1993,2,-1.26734960286654,4,4,3.55555555555556,71,36.6,3.11111111111111,0.049686775092671,NA,2.90909090909091,1,2.8,2,7,4,4.14285714285714,4.85714285714286,1,5,1.666666667,7,26,30,2.63636363636364,4,1,42,2,"Oxford",2,4,4,3.8,3.625,33
1993,4.77777777777778,1.09235270200864,0,3,3.11111111111111,74,36.7,2.94444444444444,-0.119084006420451,NA,3.18181818181818,1,2.2,2,0,3,2.85714285714286,2.85714285714286,1,5,2.777777778,7,39,26,3.09090909090909,3,2,29,2,"Oxford",2,7,6,2.6,2.875,41
1993,3.33333333333333,-0.134692496526452,1,2.77777777777778,4,74,36.9,4.5,1.45610995436869,NA,2.81818181818182,1,2.6,2,7,2,3,4.71428571428571,1,5,2.777777778,2,24,29,4,2.66666666666667,2,34,2,"Oxford",2,6,3,3.2,3.75,42
1994,3,-0.417856773111473,1,3.66666666666667,4.88888888888889,71,35.3,3.16666666666667,0.105943702263711,NA,2.45454545454545,1,1.8,1,1,2,2.28571428571429,2.57142857142857,1,5,1.666666667,3,31,19,4.18181818181818,2.33333333333333,1,44,2,"Oxford",2,7,5,3,3.375,41
1994,3.88888888888889,0.337247964448584,1,4.33333333333333,1,71,35.6,2,-1.07545176832814,0.5,2.09090909090909,1,2.4,2,0,4,2.42857142857143,4.57142857142857,1,5,1.666666667,2,17,27,1,2.33333333333333,2,27,2,"Oxford",1,5,2,3,4,33
1994,6.11111111111111,2.22500980834872,0,3.66666666666667,4.77777777777778,74,35.65,3.55555555555556,0.499742192460996,NA,3.36363636363636,1,2.8,2,0,2,3.14285714285714,2.42857142857143,1,5,2.777777778,4,20,23,4.81818181818182,3.33333333333333,2,40,1,"Oxford",2,4,3,3.8,3.125,46
1994,6,2.13062171615372,0,3.11111111111111,3.11111111111111,71,35.7,4.11111111111111,1.0623114641714,12,2.54545454545455,1,2.8,2,0,2,3.28571428571429,4.42857142857143,1,5,1.666666667,7,20,39,3.09090909090909,4,2,35,2,"Oxford",1,5,4,4,3.875,49
1994,3.22222222222222,-0.229080588721459,0,4.11111111111111,2.77777777777778,71,35.8,2.05555555555556,-1.0191948411571,NA,2.63636363636364,1,2.6,2,240,3,3.42857142857143,3.14285714285714,1,5,1.666666667,4,15,16,2.81818181818182,2,1,48,2,"Oxford",2,5,3,3.8,2.75,43
1994,2.38888888888889,-0.936991280184012,0,4,1.66666666666667,88,36.2,4.66666666666667,1.62488073588181,NA,3.36363636363636,1,3,2,1,4,2.85714285714286,3.42857142857143,1,5,-2.222222222,7,29,29,2.27272727272727,3,2,44,2,"Oxford",2,6,4,3.2,4.125,40
1994,3.72222222222222,0.195665826156073,0,3.22222222222222,2.66666666666667,88,36.25,4.77777777777778,1.73739459022389,NA,4.27272727272727,1,1.8,2,0,5,3.14285714285714,3.42857142857143,1,5,-2.222222222,7,20,35,1.72727272727273,4,2,47,2,"Oxford",2,5,3,2,3.625,38
1994,2.61111111111111,-0.748215095793998,0,3.77777777777778,2.88888888888889,71,36.25,3.83333333333333,0.7810268283162,NA,3.09090909090909,1,2.8,2,0,3,3.14285714285714,3.14285714285714,1,5,1.666666667,6,16,23,2.63636363636364,3,1,42,1,"Oxford",2,6,2,3,3.125,36
1994,3.44444444444444,-0.0403044043314445,0,4.22222222222222,2.55555555555556,74,36.3,3.61111111111111,0.555999119632037,NA,2.90909090909091,1,2.4,2,0,3,2.57142857142857,4.28571428571429,1,5,2.777777778,4,48,26,1.54545454545455,2.66666666666667,1,26,2,"Oxford",2,6,6,3.4,3.75,39
1994,4.61111111111111,0.950770563716129,1,4.88888888888889,4.55555555555556,74,36.4,2.66666666666667,-0.400368642275655,NA,2.45454545454545,1,2.8,2,3,4,2.85714285714286,4,1,5,2.777777778,7,19,36,4.72727272727273,3.33333333333333,2,39,2,"Oxford",2,4,4,3.8,3.125,60
1994,2.44444444444444,-0.889797234086508,0,4.22222222222222,2.44444444444444,74,36.45,1.72222222222222,-1.35673640418335,NA,2.45454545454545,1,2.4,2,0,3,3.71428571428571,2.57142857142857,1,5,2.777777778,3,29,26,2.63636363636364,4,2,51,2,"Oxford",2,6,4,3.8,3.625,36
1994,4.22222222222222,0.620412241033605,8,4.66666666666667,2.55555555555556,89,36.45,2.94444444444444,-0.119084006420451,NA,1.81818181818182,1,2.6,2,6,3,3,2.42857142857143,1,5,-1.666666667,6,36,23,2.63636363636364,4,2,27,1,"Oxford",2,5,5,2.4,3.75,42
1994,4.61111111111111,0.950770563716129,1,3.11111111111111,2.11111111111111,74,36.6,3.77777777777778,0.724769901145159,NA,2.09090909090909,1,2.4,2,0,3,2.14285714285714,2.28571428571429,1,5,2.777777778,6,19,33,2.45454545454545,2.66666666666667,2,39,1,"Oxford",2,5,3,2.4,4.25,43
1994,4.33333333333333,0.714800333228612,0,4.55555555555556,2.66666666666667,88,36.75,2.5,-0.569139423788777,NA,1.81818181818182,1,1.4,2,1,3,3.85714285714286,4.28571428571429,1,5,-2.222222222,7,29,19,2.90909090909091,3.33333333333333,2,33,2,"Oxford",2,6,4,3.8,2.5,37
1994,4.11111111111111,0.526024148838597,0,3.88888888888889,3.11111111111111,86,36.8,4,0.949797609829322,NA,2.81818181818182,1,2.8,2,0,4,4,2.14285714285714,1,5,0,6,26,15,2.81818181818182,4,2,46,2,"Oxford",2,6,3,2.4,3.375,39
1994,2.94444444444444,-0.465050819208976,4,4.11111111111111,2.55555555555556,86,36.9,3.44444444444444,0.387228338118915,20,1.81818181818182,2,2.2,2,0,2,3.71428571428571,3.28571428571429,1,5,0,7,22,27,1.81818181818182,3.66666666666667,1,37,2,"Oxford",1,6,4,3.8,3.375,52
1995,1.44444444444444,-1.73929006384157,0,4.88888888888889,2,89,35.1,2.88888888888889,-0.175340933591492,NA,2.63636363636364,1,2.4,2,12,4,3.42857142857143,2.57142857142857,1,5,-1.666666667,7,32,29,2.18181818181818,3.33333333333333,1,41,1,"Oxford",2,8,5,2.2,3.25,35
1995,3.66666666666667,0.148471780058569,2,3.55555555555556,3.22222222222222,86,35.1,3.33333333333333,0.274714483776834,NA,2.09090909090909,1,2.4,2,2,4,3.57142857142857,1.71428571428571,1,5,0,7,20,30,3.27272727272727,1.66666666666667,1,40,1,"Oxford",2,5,4,1.8,3.625,33
1995,3.55555555555556,0.0540836878635622,1,4.55555555555556,3.77777777777778,74,35.2,2,-1.07545176832814,NA,1.90909090909091,1,2.2,2,0.5,3,3.57142857142857,4,1,5,2.777777778,7,21,26,3.27272727272727,3,1,27,1,"Oxford",2,5,4,3.6,2.875,45
1995,2,-1.26734960286654,0,3.66666666666667,2.44444444444444,89,35.55,3.44444444444444,0.387228338118915,NA,3.72727272727273,1,3,2,0,4,3.57142857142857,3.14285714285714,1,5,-1.666666667,1,40,20,2.45454545454545,3.66666666666667,2,52,1,"Oxford",2,5,6,3,3.375,31
1995,3.38888888888889,-0.0874984504289483,0,4,2.88888888888889,89,35.55,3.88888888888889,0.837283755487241,NA,3,1,3,2,6,4,2.57142857142857,3,1,5,-1.666666667,6,26,18,2.54545454545455,2.33333333333333,1,38,1,"Oxford",2,7,5,3.4,3.5,48
1995,4.27777777777778,0.667606287131108,0,5,3.55555555555556,74,35.55,4.33333333333333,1.28733917285557,NA,3.27272727272727,1,3.4,2,4,3,3.57142857142857,1.57142857142857,1,5,2.777777778,7,19,25,3.63636363636364,4,1,43,2,"Oxford",2,5,4,2.4,3.25,45
1995,3.27777777777778,-0.181886542623955,0,4.11111111111111,2.77777777777778,74,35.6,3.27777777777778,0.218457556605793,NA,3.09090909090909,2,1.6,2,4,3,3.57142857142857,2.85714285714286,1,5,2.777777778,5,27,33,2.63636363636364,3.33333333333333,2,44,1,"Oxford",2,5,3,4,3.125,40
1995,3.22222222222222,-0.229080588721459,0,1.22222222222222,4.11111111111111,86,35.6,4.44444444444444,1.39985302719765,NA,2.09090909090909,1,3.4,2,5,2,4.14285714285714,2.14285714285714,1,5,0,6,11,34,2.54545454545455,3,2,40,1,"Oxford",2,5,2,3.4,2.125,45
1995,4.33333333333333,0.714800333228612,0,3.55555555555556,3,71,35.65,2.61111111111111,-0.456625569446696,3,1.81818181818182,1,1.8,2,0,3,4.14285714285714,3.14285714285714,1,5,1.666666667,4,22,16,3,4,2,26,1,"Oxford",1,5,4,3.2,3.875,47
1995,2.5,-0.842603187989005,0,3.88888888888889,2.33333333333333,89,35.7,4.05555555555556,1.00605453700036,NA,2,1,1.6,2,0,5,2.42857142857143,2.71428571428571,1,5,-1.666666667,7,40,31,1.63636363636364,1.33333333333333,1,39,2,"Oxford",2,5,4,2.6,3.875,31
1995,4.05555555555556,0.478830102741094,0,5,2,89,35.9,2.77777777777778,-0.287854787933573,NA,2.18181818181818,1,2.2,2,0,4,2.42857142857143,2.28571428571429,1,5,-1.666666667,7,36,24,2.63636363636364,3.66666666666667,2,49,1,"Oxford",2,7,4,2.6,3,36
1995,4,0.431636056643591,0,5,3.44444444444444,89,35.9,1,-2.08807645740688,NA,3,1,2.6,2,1,4,4,4.71428571428571,1,5,-1.666666667,1,18,23,3.09090909090909,3.66666666666667,2,40,1,"Oxford",2,5,3,2.6,2.875,33
1995,4.16666666666667,0.573218194936102,0,4.33333333333333,1.44444444444444,86,36,2.38888888888889,-0.681653278130859,3,1.81818181818182,1,2.6,2,3,4,3.71428571428571,2.14285714285714,1,5,0,7,44,28,1.81818181818182,3.33333333333333,2,37,2,"Oxford",1,5,4,2.8,2.75,34
1995,2.66666666666667,-0.701021049696494,1,4.33333333333333,1.33333333333333,74,36.1,1,-2.08807645740688,NA,2.45454545454545,1,3,2,1,3,1.28571428571429,1.85714285714286,1,5,2.777777778,7,69,32,2.09090909090909,4.33333333333333,1,47,2,"Oxford",2,9,6,3.4,4,33
1995,2.61111111111111,-0.748215095793998,2,3.88888888888889,2.66666666666667,88,36.15,3.72222222222222,0.668512973974119,NA,3.45454545454545,1,3,2,0,4,2.71428571428571,3.57142857142857,1,5,-2.222222222,1,23,22,3.36363636363636,4,1,46,2,"Oxford",2,6,3,2.2,2.5,36
1995,3.72222222222222,0.195665826156073,0,4.88888888888889,2.11111111111111,88,36.2,2,-1.07545176832814,NA,1.18181818181818,1,1.4,2,0,2,4.14285714285714,3.85714285714286,1,5,-2.222222222,4,21,32,2,4.33333333333333,2,39,2,"Oxford",2,6,4,3.8,3.125,43
1995,2.16666666666667,-1.12576746457403,4,3.11111111111111,3,88,36.3,3.55555555555556,0.499742192460996,NA,3.81818181818182,1,2.8,2,0,3,3.28571428571429,3.85714285714286,1,5,-2.222222222,7,30,30,2.45454545454545,2,1,35,2,"Oxford",2,7,5,2.8,2.5,36
1995,4,0.431636056643591,0,3.66666666666667,3.22222222222222,74,36.4,2.33333333333333,-0.737910205301899,NA,2.54545454545455,1,2,2,0,3,2.85714285714286,2.85714285714286,1,5,2.777777778,6,15,13,1.72727272727273,3.33333333333333,2,34,1,"Oxford",2,4,3,2.4,3.25,46
1995,4,0.431636056643591,0,3.22222222222222,3.44444444444444,74,36.4,2.55555555555556,-0.512882496617736,NA,3,1,2.6,2,1,3,3.28571428571429,2.71428571428571,1,5,2.777777778,2,26,19,2.27272727272727,3.33333333333333,2,45,1,"Oxford",2,5,4,2.8,3.125,39
1995,1.94444444444444,-1.31454364896404,0,4,2.77777777777778,71,36.6,4,0.949797609829322,NA,3.36363636363636,1,2.8,2,0,3,2.85714285714286,2.28571428571429,1,5,1.666666667,5,36,28,2.63636363636364,4,2,23,2,"Oxford",2,5,5,2,2.875,48
1995,2.55555555555556,-0.795409141891501,4,3.77777777777778,3,74,36.9,3,-0.0628270792494105,NA,3.36363636363636,1,2,2,4,2,3,5,1,5,2.777777778,3,22,38,2.09090909090909,1.33333333333333,2,37,2,"Oxford",2,6,4,3.4,4.375,46
1995,5.33333333333333,1.56429316298368,3,3.22222222222222,3.88888888888889,71,36.9,4.72222222222222,1.68113766305285,8,3,1,2.4,2,0,2,3.85714285714286,1.71428571428571,1,5,1.666666667,6,24,17,3.90909090909091,3,2,25,2,"Oxford",1,5,4,1.6,2.625,50
1996,4.22222222222222,0.620412241033605,0,4.77777777777778,2,74,35.4,2.22222222222222,-0.85042405964398,NA,2.90909090909091,1,2.4,2,1,4,3.42857142857143,1.71428571428571,1,5,2.777777778,4,17,11,2.81818181818182,2.33333333333333,2,32,1,"Oxford",2,5,3,4.6,3.375,44
1996,3.55555555555556,0.0540836878635622,0,3.88888888888889,1.88888888888889,89,35.5,4.16666666666667,1.11856839134244,NA,3.27272727272727,1,2.6,2,0,3,4.57142857142857,2.57142857142857,1,5,-1.666666667,4,24,24,1.81818181818182,3.66666666666667,2,48,1,"Oxford",2,5,4,3,3.125,39
1996,3.83333333333333,0.29005391835108,0,4.66666666666667,3.33333333333333,74,35.75,4.27777777777778,1.23108224568453,NA,2.18181818181818,1,2.6,2,0,3,4,5,1,5,2.777777778,3,25,31,3.18181818181818,3.33333333333333,1,38,2,"Oxford",2,5,5,3,2.625,38
1996,6.05555555555556,2.17781576225122,0,4.33333333333333,4.11111111111111,74,35.75,4.16666666666667,1.11856839134244,NA,3.18181818181818,1,2.4,2,1,4,3.28571428571429,4.28571428571429,1,5,2.777777778,7,24,29,4.72727272727273,3,1,33,1,"Oxford",2,5,4,3,3.25,32
1996,5.94444444444444,2.08342767005621,0,4.44444444444444,4.33333333333333,74,35.85,2.16666666666667,-0.906680986815021,NA,1.81818181818182,1,2.6,2,2,2,2.57142857142857,3.57142857142857,1,5,2.777777778,5,21,32,3.18181818181818,3,2,34,1,"Oxford",2,6,3,3.4,3.125,39
1996,1.38888888888889,-1.78648410993908,0,4.44444444444444,1,74,35.95,2.88888888888889,-0.175340933591492,NA,2,1,2.2,2,18,4,1.71428571428571,2.42857142857143,1,5,2.777777778,7,33,40,1,3.66666666666667,1,31,2,"Oxford",2,5,6,2.6,4.25,35
1996,4.38888888888889,0.761994379326116,0,3.77777777777778,4.22222222222222,89,36.1,3.16666666666667,0.105943702263711,1,3,1,2.2,2,2,3,3.14285714285714,3.57142857142857,1,5,-1.666666667,6,26,8,3.90909090909091,4.33333333333333,2,37,2,"Oxford",1,5,4,3,2.875,45
1996,2.55555555555556,-0.795409141891501,NA,4.33333333333333,3.77777777777778,89,36.15,3.55555555555556,0.499742192460996,NA,2.45454545454545,1,1.6,2,NA,4,3.57142857142857,3.85714285714286,1,5,-1.666666667,1,60,24,2.81818181818182,3,2,33,2,"Oxford",2,6,6,3.6,3.375,24
1996,2.72222222222222,-0.653827003598991,0,3.22222222222222,2.11111111111111,86,36.25,3.05555555555556,-0.00657015207837001,NA,2.18181818181818,1,2.2,2,12,3,2.85714285714286,5.57142857142857,1,5,0,7,16,27,2.09090909090909,4,2,32,1,"Oxford",2,4,2,2.6,4,35
1996,2.38888888888889,-0.936991280184012,0,4.11111111111111,3,74,36.3,2.77777777777778,-0.287854787933573,NA,2.81818181818182,1,2.2,2,4,4,4.14285714285714,4.85714285714286,1,5,2.777777778,6,31,26,3.18181818181818,3.66666666666667,1,37,2,"Oxford",2,6,5,3.4,2.875,39
1997,3.88888888888889,0.337247964448584,0,2.77777777777778,3.66666666666667,74,35.3,2.33333333333333,-0.737910205301899,NA,2.54545454545455,1,2,2,0,3,3,3.85714285714286,1,5,2.777777778,7,33,22,2.36363636363636,3,2,42,2,"Oxford",2,6,5,3.8,4.375,39
1997,3.05555555555556,-0.37066272701397,0,3.55555555555556,2.66666666666667,71,35.75,2.38888888888889,-0.681653278130859,NA,2.63636363636364,1,2,2,4,4,4.71428571428571,3.57142857142857,1,5,1.666666667,7,24,22,2.09090909090909,3,1,40,1,"Oxford",2,5,3,2.8,2.625,39
1997,1.55555555555556,-1.64490197164656,0,3.88888888888889,2.66666666666667,88,35.85,3.66666666666667,0.612256046803078,NA,2.27272727272727,1,2.8,2,15,4,2.42857142857143,4.14285714285714,1,5,-2.222222222,7,32,42,2.81818181818182,2.66666666666667,1,39,2,"Oxford",2,8,4,2.4,3,36
1997,4.55555555555556,0.903576517618626,0,4,3,71,35.95,2.55555555555556,-0.512882496617736,1,2.45454545454545,1,1.4,2,2,2,3.42857142857143,3.42857142857143,1,5,1.666666667,6,17,23,3.54545454545455,3.66666666666667,2,34,2,"Oxford",1,5,3,3,3.125,33
1997,5.72222222222222,1.8946514856662,0,1,3.44444444444444,88,36,2.83333333333333,-0.231597860762533,NA,2.90909090909091,1,2.8,2,2,3,4.71428571428571,2.57142857142857,1,5,-2.222222222,7,28,18,3.36363636363636,4,2,29,2,"Oxford",2,7,5,3.2,2.875,46
1962,4.61111111111111,1.47229369269629,19,3.55555555555556,3.33333333333333,77,36.75,1.5,-1.63574784514563,NA,2.18181818181818,1,2,2,19,3,2.85714285714286,3.71428571428571,1,9,NA,7,38,26,3.36363636363636,2.33333333333333,1,24,1,"Poland",2,10,4,4.6,3.375,46
1964,4.11111111111111,1.00831648366944,0,4.44444444444444,3.11111111111111,79,36.75,3.94444444444444,0.91262890709375,NA,2.90909090909091,1,2.6,2,0,2,2.71428571428571,3.85714285714286,1,9,8,5,39,21,3.54545454545455,2.33333333333333,1,44,1,"Poland",2,8,4,3,2.875,36
1968,3.77777777777778,0.698998344318217,4,5,3,55,36.9,3.55555555555556,0.507205332873848,NA,3.27272727272727,1,2.4,2,3,3,3.14285714285714,1,1,9,-3,7,22,27,2.18181818181818,4.66666666666667,1,48,2,"Poland",2,9,3,3,4,42
1970,2.44444444444444,-0.538274213086696,0,3.44444444444444,1.44444444444444,81,36.45,3.66666666666667,0.62304063979382,NA,2,1,2.8,2,4,3,3,2.42857142857143,1,9,2,7,35,17,1.45454545454545,3.66666666666667,1,52,2,"Poland",2,8,4,3.2,3.125,32
1970,2.11111111111111,-0.847592352437924,4,2.44444444444444,2.55555555555556,59,36.85,1.55555555555556,-1.57783019168565,NA,1.36363636363636,1,1.8,2,14,3,3.14285714285714,2.71428571428571,1,9,5,7,48,25,3.27272727272727,4,1,50,2,"Poland",2,10,5,4.4,4,38
1971,3.38888888888889,0.338127181741784,5,5,3,75,36.45,3.33333333333333,0.275534719033904,NA,3.63636363636364,1,2.8,2,46,3,3.71428571428571,3.28571428571429,1,9,0,7,45,18,3.18181818181818,3.33333333333333,1,39,2,"Poland",2,9,4,4,3.25,38
1971,2.83333333333333,-0.177403050510263,2,5,3.55555555555556,75,36.5,1.27777777777778,-1.86741845898558,NA,1,1,2.6,2,24,3,3.57142857142857,2.85714285714286,1,9,0,7,31,34,3.18181818181818,2.66666666666667,1,35,2,"Poland",2,11,4,4.4,3.375,43
1971,2.72222222222222,-0.280509096960673,0,4,2.44444444444444,67,36.65,4,0.970546560553736,NA,3.54545454545455,1,2.8,2,7,3,3.42857142857143,5.14285714285714,1,9,2,6,43,37,2.72727272727273,3,1,46,2,"Poland",2,10,4,3,3.25,43
1971,2.83333333333333,-0.177403050510263,18,4.22222222222222,2.33333333333333,69,36.95,2.44444444444444,-0.651147736325872,NA,2.45454545454545,1,2.8,2,0,3,3.71428571428571,4.71428571428571,1,9,-5,7,36,36,3,3.33333333333333,1,55,2,"Poland",2,9,5,3.4,3.5,38
1972,2.22222222222222,-0.744486305987515,4,5,3.66666666666667,76,36.535,3.16666666666667,0.101781758653946,NA,2.45454545454545,1,2.4,2,6,3,4,4,1,9,-4,7,30,28,3.27272727272727,2.66666666666667,1,44,2,"Poland",2,10,5,3.8,3.25,42
1972,1.88888888888889,-1.05380444533874,0,4.77777777777778,2,96,36.85,1,-2.15700672628551,NA,1.81818181818182,1,2.4,2,29,3,2.85714285714286,5.42857142857143,1,9,NA,7,39,21,2.09090909090909,2.66666666666667,1,48,2,"Poland",2,9,4,4,3.75,32
1973,2.77777777777778,-0.228956073735468,2.5,4.88888888888889,3.77777777777778,80,36.7,3.5,0.449287679413862,NA,1.90909090909091,1,2.8,2,1.5,3,3.85714285714286,2,1,9,6,4,22,22,2.54545454545455,3,1,34,2,"Poland",2,8,2,3,2.375,31
1974,2.38888888888889,-0.589827236311901,1,4.77777777777778,1,78,36.55,1.83333333333333,-1.28824192438572,NA,1.54545454545455,1,2.6,2,6,3,3.85714285714286,4.42857142857143,1,9,8,7,42,33,2.09090909090909,3.66666666666667,1,53,2,"Poland",2,10,6,3.6,3,34
1975,4.38888888888889,1.26608159979547,NA,4,1.44444444444444,58,36.1,3.33333333333333,0.275534719033904,NA,2.45454545454545,1,2.2,2,NA,4,2,3.85714285714286,1,9,-3,2,37,32,1.90909090909091,3,1,42,2,"Poland",2,8,5,3.2,4.125,41
1975,2.11111111111111,-0.847592352437924,0,4.11111111111111,2.33333333333333,75,36.25,1.27777777777778,-1.86741845898558,NA,2,1,2,2,1,4,2.85714285714286,4.28571428571429,1,9,-1,5,45,19,2.36363636363636,3.33333333333333,1,42,2,"Poland",2,10,5,4.2,4,34
1975,3.44444444444444,0.389680204966989,4,3.66666666666667,1.66666666666667,70,36.35,3.05555555555556,-0.0140535482660262,NA,2.27272727272727,1,2,2,4,3,2.71428571428571,4.57142857142857,1,9,1,7,36,29,2.63636363636364,2,1,42,2,"Poland",2,10,4,3.4,3.875,44
1975,2.38888888888889,-0.589827236311901,0,4.66666666666667,2.44444444444444,69,36.35,2.44444444444444,-0.651147736325872,NA,1.27272727272727,1,1.6,2,3,3,3.57142857142857,5.14285714285714,1,9,NA,7,37,27,3.09090909090909,3,1,50,2,"Poland",2,10,5,2.6,3,37
1975,2.33333333333333,-0.641380259537106,0,4.77777777777778,2.77777777777778,72,36.45,2.77777777777778,-0.303641815565956,NA,2,1,2.6,2,4,4,2.85714285714286,4.57142857142857,1,9,6,6,29,31,2.72727272727273,2.33333333333333,1,49,2,"Poland",2,10,3,3.2,4.125,34
1975,2.44444444444444,-0.538274213086696,4,1.44444444444444,2,68,36.5,3.88888888888889,0.854711253633764,NA,2.45454545454545,1,3,2,6,4,3.57142857142857,2,1,9,0,7,46,22,2,3.66666666666667,1,48,1,"Poland",2,9,5,3,2.875,42
1975,4.27777777777778,1.16297555334506,0,3.88888888888889,4.11111111111111,84,36.625,2.27777777777778,-0.82490069670583,NA,2.90909090909091,1,3.4,2,6,1,4,5.57142857142857,1,9,2,4,38,35,4,2,1,34,2,"Poland",2,9,5,4.6,2.875,41
1975,2.16666666666667,-0.79603932921272,4,4,3.77777777777778,68,36.9,4.27777777777778,1.26013482785367,NA,2.54545454545455,1,2.8,2,18,4,3.14285714285714,2.57142857142857,1,9,0,7,43,29,3.63636363636364,3.33333333333333,1,37,2,"Poland",2,9,5,4,3.75,36
